partner_pk,delivery_partner_id,age,partner_rating,vehicle_type
20112,RANCHIRES01DEL03,34,4.6,motorcycle 
20113,MYSRES07DEL03,36,4.8,motorcycle 
20114,VADRES03DEL03,29,4.6,electric_scooter 
20115,SURRES08DEL01,29,4.0,motorcycle 
20116,BANGRES18DEL02,37,4.6,scooter 
20117,RANCHIRES03DEL02,30,4.3,motorcycle 
20118,RANCHIRES04DEL01,33,5.0,scooter 
20119,MUMRES17DEL01,27,4.8,motorcycle 
20120,CHENRES06DEL02,20,4.9,scooter 
20121,PUNERES05DEL01,36,4.9,electric_scooter 
20122,JAPRES05DEL02,33,5.0,scooter 
20123,JAPRES16DEL02,24,4.1,motorcycle 
20124,KOLRES04DEL01,22,4.8,electric_scooter 
20125,BANGRES09DEL01,23,4.6,motorcycle 
20126,COIMBRES16DEL02,32,4.7,motorcycle 
20127,CHENRES02DEL01,21,4.0,scooter 
20128,MYSRES02DEL03,39,4.9,motorcycle 
20129,BANGRES14DEL01,29,4.6,motorcycle 
20130,MUMRES12DEL03,38,4.3,scooter 
20131,VADRES20DEL02,25,4.6,scooter 
20132,ALHRES12DEL03,26,4.8,scooter 
20133,KNPRES13DEL02,36,4.7,scooter 
20134,MYSRES06DEL01,28,4.0,scooter 
20135,JAPRES02DEL03,37,4.8,motorcycle 
20136,BANGRES09DEL02,38,4.1,motorcycle 
20137,SURRES20DEL03,36,4.7,electric_scooter 
20138,ALHRES20DEL01,38,4.8,motorcycle 
20139,JAPRES09DEL01,38,4.7,motorcycle 
20140,HYDRES08DEL01,34,5.0,motorcycle 
20141,MYSRES010DEL03,28,4.8,scooter 
20142,SURRES11DEL02,21,5.0,motorcycle 
20143,HYDRES01DEL01,30,4.2,scooter 
20144,KNPRES11DEL02,31,4.8,motorcycle 
20145,COIMBRES15DEL03,37,4.4,motorcycle 
20146,SURRES18DEL02,35,4.5,motorcycle 
20147,KOCRES08DEL02,34,4.5,motorcycle 
20148,ALHRES11DEL01,24,4.6,scooter 
20149,VADRES12DEL03,39,4.8,scooter 
20150,RANCHIRES02DEL03,27,4.8,motorcycle 
20151,ALHRES15DEL01,38,4.5,motorcycle 
20152,COIMBRES19DEL01,29,4.6,scooter 
20153,SURRES09DEL01,25,4.7,motorcycle 
20154,MUMRES010DEL03,32,4.9,electric_scooter 
20155,COIMBRES18DEL01,25,4.7,scooter 
20156,VADRES12DEL03,35,4.6,motorcycle 
20157,PUNERES12DEL01,39,5.0,scooter 
20158,MYSRES02DEL01,33,4.9,electric_scooter 
20159,SURRES19DEL01,33,4.9,motorcycle 
20160,BANGRES19DEL03,27,4.9,scooter 
20161,AURGRES02DEL03,36,4.7,motorcycle 
20162,BANGRES06DEL02,32,4.6,motorcycle 
20163,MUMRES010DEL02,27,4.9,motorcycle 
20164,PUNERES14DEL01,33,5.0,scooter 
20165,BANGRES02DEL01,39,4.8,electric_scooter 
20166,MUMRES04DEL03,24,4.8,motorcycle 
20167,COIMBRES18DEL02,34,5.0,electric_scooter 
20168,HYDRES03DEL02,33,4.7,scooter 
20169,MUMRES18DEL03,27,4.8,electric_scooter 
20170,SURRES15DEL02,38,4.6,motorcycle 
20171,CHENRES12DEL03,26,4.9,scooter 
20172,MYSRES08DEL01,32,4.7,scooter 
20173,SURRES11DEL03,39,4.2,scooter 
20174,HYDRES03DEL01,30,4.2,motorcycle 
20175,BANGRES13DEL02,36,4.9,motorcycle 
20176,RANCHIRES17DEL02,39,5.0,motorcycle 
20177,MUMRES16DEL02,25,4.8,motorcycle 
20178,VADRES04DEL02,30,4.8,motorcycle 
20179,AGRRES18DEL02,34,4.2,motorcycle 
20180,MYSRES07DEL01,39,4.6,motorcycle 
20181,JAPRES15DEL03,21,4.7,scooter 
20182,MYSRES19DEL01,37,4.0,scooter 
20183,MYSRES01DEL02,23,4.6,motorcycle 
20184,MUMRES17DEL01,31,4.9,electric_scooter 
20185,MYSRES06DEL02,27,4.8,motorcycle 
20186,MUMRES11DEL01,26,4.7,scooter 
20187,RANCHIRES02DEL01,29,4.6,motorcycle 
20188,INDORES11DEL02,37,4.8,motorcycle 
20189,INDORES05DEL02,20,4.7,motorcycle 
20190,CHENRES01DEL03,38,4.9,scooter 
20191,JAPRES12DEL01,37,4.6,scooter 
20192,JAPRES03DEL01,26,4.8,electric_scooter 
20193,BHPRES18DEL03,22,4.1,motorcycle 
20194,HYDRES07DEL01,23,4.5,motorcycle 
20195,JAPRES15DEL01,22,4.5,motorcycle 
20196,JAPRES14DEL03,21,4.8,motorcycle 
20197,COIMBRES03DEL01,29,4.6,motorcycle 
20198,AURGRES05DEL02,23,4.6,scooter 
20199,LUDHRES15DEL01,35,4.7,scooter 
20200,INDORES04DEL02,20,4.9,motorcycle 
20201,PUNERES010DEL03,20,4.6,scooter 
20202,PUNERES08DEL01,39,4.6,scooter 
20203,MYSRES08DEL02,27,4.7,scooter 
20204,BHPRES20DEL01,22,4.9,motorcycle 
20205,LUDHRES08DEL01,28,4.6,scooter 
20206,MUMRES05DEL03,28,4.8,scooter 
20207,COIMBRES17DEL03,21,4.6,scooter 
20208,LUDHRES14DEL02,28,5.0,motorcycle 
20209,MUMRES07DEL01,29,4.3,electric_scooter 
20210,VADRES18DEL03,31,4.1,motorcycle 
20211,COIMBRES19DEL01,38,4.8,motorcycle 
20212,CHENRES11DEL01,22,4.6,motorcycle 
20213,COIMBRES02DEL03,25,4.7,scooter 
20214,BANGRES04DEL01,38,4.7,scooter 
20215,SURRES13DEL03,37,4.9,motorcycle 
20216,AURGRES16DEL03,24,4.4,motorcycle 
20217,HYDRES05DEL01,33,4.5,electric_scooter 
20218,INDORES02DEL02,38,4.7,motorcycle 
20219,JAPRES17DEL01,28,4.8,motorcycle 
20220,HYDRES07DEL01,34,4.5,motorcycle 
20221,MUMRES02DEL02,29,5.0,motorcycle 
20222,VADRES17DEL03,29,4.4,motorcycle 
20223,JAPRES07DEL02,38,4.6,motorcycle 
20224,VADRES19DEL03,30,4.7,scooter 
20225,VADRES13DEL03,39,4.7,motorcycle 
20226,RANCHIRES02DEL02,31,4.9,scooter 
20227,SURRES13DEL03,27,4.6,motorcycle 
20228,BANGRES18DEL03,25,4.6,scooter 
20229,INDORES15DEL03,37,4.9,scooter 
20230,GOARES11DEL01,21,4.3,electric_scooter 
20231,RANCHIRES05DEL01,30,4.8,scooter 
20232,SURRES09DEL02,27,4.6,scooter 
20233,MUMRES12DEL02,33,4.8,electric_scooter 
20234,VADRES16DEL01,30,4.7,motorcycle 
20235,RANCHIRES06DEL01,25,4.7,motorcycle 
20236,PUNERES05DEL01,23,4.6,motorcycle 
20237,VADRES06DEL02,37,4.8,scooter 
20238,MUMRES04DEL02,28,4.9,electric_scooter 
20239,COIMBRES15DEL01,21,4.7,scooter 
20240,SURRES11DEL02,23,5.0,motorcycle 
20241,ALHRES01DEL03,21,4.8,motorcycle 
20242,LUDHRES12DEL03,32,4.6,scooter 
20243,JAPRES17DEL03,38,4.7,scooter 
20244,CHENRES04DEL02,23,4.6,motorcycle 
20245,JAPRES08DEL03,20,4.6,motorcycle 
20246,AGRRES18DEL03,39,5.0,motorcycle 
20247,JAPRES14DEL01,35,4.9,motorcycle 
20248,VADRES09DEL03,31,4.5,electric_scooter 
20249,KNPRES03DEL02,36,4.1,motorcycle 
20250,INDORES11DEL02,32,4.3,motorcycle 
20251,JAPRES04DEL02,36,3.8,scooter 
20252,COIMBRES06DEL03,39,4.9,scooter 
20253,BANGRES12DEL01,27,4.7,scooter 
20254,KNPRES09DEL03,21,4.5,scooter 
20255,COIMBRES18DEL01,26,4.2,motorcycle 
20256,MUMRES09DEL03,21,4.7,motorcycle 
20257,PUNERES19DEL03,35,5.0,motorcycle 
20258,PUNERES13DEL01,29,4.7,electric_scooter 
20259,VADRES08DEL03,30,4.3,motorcycle 
20260,JAPRES05DEL03,27,4.9,motorcycle 
20261,COIMBRES12DEL01,38,4.6,electric_scooter 
20262,BANGRES14DEL01,35,4.6,scooter 
20263,SURRES04DEL02,39,4.7,scooter 
20264,HYDRES16DEL02,36,4.3,scooter 
20265,INDORES01DEL01,31,4.8,scooter 
20266,ALHRES15DEL02,31,4.4,motorcycle 
20267,INDORES11DEL03,33,4.3,motorcycle 
20268,HYDRES07DEL01,30,4.6,scooter 
20269,GOARES16DEL02,29,4.0,motorcycle 
20270,BANGRES08DEL03,22,4.7,scooter 
20271,CHENRES09DEL01,25,4.6,motorcycle 
20272,CHENRES010DEL01,29,4.1,scooter 
20273,PUNERES13DEL02,24,4.7,motorcycle 
20274,BANGRES13DEL02,31,5.0,electric_scooter 
20275,PUNERES15DEL03,38,4.7,motorcycle 
20276,JAPRES04DEL03,34,4.8,scooter 
20277,VADRES01DEL01,27,4.6,motorcycle 
20278,HYDRES19DEL01,30,4.5,electric_scooter 
20279,LUDHRES01DEL01,20,4.7,motorcycle 
20280,RANCHIRES17DEL02,36,3.8,scooter 
20281,CHENRES19DEL01,22,4.8,motorcycle 
20282,CHENRES14DEL03,24,5.0,scooter 
20283,SURRES02DEL03,25,5.0,motorcycle 
20284,HYDRES02DEL01,36,3.6,motorcycle 
20285,RANCHIRES18DEL02,39,3.5,motorcycle 
20286,INDORES08DEL02,22,5.0,scooter 
20287,MUMRES17DEL02,30,4.6,motorcycle 
20288,SURRES04DEL03,24,5.0,motorcycle 
20289,SURRES12DEL01,28,4.7,motorcycle 
20290,SURRES20DEL03,24,5.0,motorcycle 
20291,RANCHIRES03DEL03,27,5.0,motorcycle 
20292,PUNERES010DEL01,34,4.4,motorcycle 
20293,VADRES13DEL01,29,5.0,electric_scooter 
20294,BANGRES12DEL03,24,4.9,scooter 
20295,CHENRES08DEL02,21,5.0,motorcycle 
20296,HYDRES05DEL03,27,4.9,motorcycle 
20297,INDORES16DEL01,21,4.8,scooter 
20298,INDORES05DEL03,26,4.7,scooter 
20299,VADRES12DEL02,32,3.7,motorcycle 
20300,KNPRES08DEL03,28,4.9,scooter 
20301,GOARES14DEL02,28,5.0,scooter 
20302,GOARES15DEL02,34,5.0,motorcycle 
20303,MYSRES06DEL01,25,4.8,scooter 
20304,JAPRES01DEL02,34,5.0,scooter 
20305,VADRES08DEL02,20,4.8,motorcycle 
20306,BANGRES20DEL02,20,4.6,scooter 
20307,PUNERES20DEL02,30,4.9,motorcycle 
20308,INDORES11DEL02,38,4.8,motorcycle 
20309,MYSRES08DEL03,38,5.0,electric_scooter 
20310,COIMBRES18DEL01,34,4.5,scooter 
20311,KNPRES02DEL01,35,4.8,motorcycle 
20312,BANGRES04DEL03,24,4.8,scooter 
20313,HYDRES14DEL02,24,4.5,motorcycle 
20314,HYDRES02DEL02,39,4.8,motorcycle 
20315,SURRES02DEL02,35,4.5,motorcycle 
20316,CHENRES03DEL01,32,4.6,motorcycle 
20317,HYDRES16DEL01,35,4.7,motorcycle 
20318,MUMRES02DEL02,21,4.3,motorcycle 
20319,AURGRES14DEL02,38,4.0,motorcycle 
20320,COIMBRES18DEL01,30,4.6,motorcycle 
20321,GOARES09DEL02,28,4.8,motorcycle 
20322,LUDHRES11DEL02,35,4.2,motorcycle 
20323,JAPRES02DEL03,27,3.5,motorcycle 
20324,SURRES11DEL01,23,3.3,scooter 
20325,PUNERES11DEL02,26,4.8,motorcycle 
20326,VADRES01DEL01,34,4.9,electric_scooter 
20327,BANGRES05DEL02,29,4.7,motorcycle 
20328,PUNERES08DEL01,33,4.2,motorcycle 
20329,COIMBRES12DEL02,36,4.7,motorcycle 
20330,SURRES06DEL03,39,4.5,motorcycle 
20331,SURRES09DEL02,39,4.8,motorcycle 
20332,DEHRES13DEL01,39,4.9,electric_scooter 
20333,PUNERES19DEL02,29,4.6,motorcycle 
20334,CHENRES07DEL01,37,4.7,motorcycle 
20335,MUMRES09DEL01,37,4.6,scooter 
20336,MUMRES04DEL02,23,5.0,motorcycle 
20337,JAPRES03DEL01,23,4.0,motorcycle 
20338,HYDRES19DEL01,22,4.2,motorcycle 
20339,PUNERES010DEL01,35,4.9,electric_scooter 
20340,BANGRES01DEL02,23,4.8,motorcycle 
20341,SURRES18DEL01,31,4.8,motorcycle 
20342,SURRES11DEL02,21,4.9,motorcycle 
20343,RANCHIRES06DEL03,23,4.0,electric_scooter 
20344,SURRES20DEL03,34,4.4,motorcycle 
20345,COIMBRES20DEL03,38,4.9,motorcycle 
20346,CHENRES14DEL01,32,4.5,motorcycle 
20347,VADRES03DEL02,29,4.6,scooter 
20348,MYSRES07DEL02,21,4.6,motorcycle 
20349,GOARES13DEL02,37,4.1,motorcycle 
20350,RANCHIRES07DEL02,37,4.1,motorcycle 
20351,JAPRES19DEL02,33,4.8,scooter 
20352,HYDRES07DEL02,29,4.9,scooter 
20353,PUNERES09DEL01,29,4.9,electric_scooter 
20354,MYSRES09DEL02,38,4.7,motorcycle 
20355,JAPRES01DEL01,32,4.5,motorcycle 
20356,PUNERES01DEL01,29,4.7,motorcycle 
20357,VADRES06DEL01,33,4.4,motorcycle 
20358,LUDHRES05DEL03,29,4.6,scooter 
20359,MUMRES07DEL02,24,5.0,scooter 
20360,JAPRES03DEL02,28,4.8,motorcycle 
20361,BANGRES13DEL03,23,4.8,scooter 
20362,BHPRES01DEL03,27,4.7,scooter 
20363,INDORES11DEL01,35,4.9,scooter 
20364,VADRES09DEL03,38,4.8,motorcycle 
20365,HYDRES04DEL02,22,4.8,scooter 
20366,MUMRES20DEL01,24,4.8,motorcycle 
20367,MUMRES06DEL03,29,4.6,scooter 
20368,JAPRES16DEL02,28,5.0,motorcycle 
20369,GOARES03DEL01,35,3.8,scooter 
20370,CHENRES16DEL03,32,4.7,motorcycle 
20371,PUNERES17DEL02,38,5.0,scooter 
20372,RANCHIRES16DEL03,36,4.5,scooter 
20373,BHPRES06DEL03,32,4.1,motorcycle 
20374,GOARES11DEL02,25,4.8,motorcycle 
20375,BHPRES01DEL03,27,4.8,motorcycle 
20376,MYSRES04DEL03,29,4.3,motorcycle 
20377,KOCRES15DEL02,28,4.6,scooter 
20378,JAPRES19DEL01,37,4.7,motorcycle 
20379,COIMBRES03DEL02,23,4.2,motorcycle 
20380,MYSRES06DEL01,29,4.6,motorcycle 
20381,MUMRES16DEL01,37,4.5,motorcycle 
20382,MYSRES16DEL02,36,4.9,scooter 
20383,INDORES09DEL01,36,4.4,motorcycle 
20384,MUMRES01DEL01,33,4.3,electric_scooter 
20385,HYDRES12DEL03,22,4.8,scooter 
20386,HYDRES13DEL03,20,4.5,motorcycle 
20387,RANCHIRES010DEL02,26,5.0,motorcycle 
20388,CHENRES04DEL02,21,4.6,motorcycle 
20389,VADRES11DEL02,30,4.3,motorcycle 
20390,INDORES18DEL01,33,3.6,motorcycle 
20391,MUMRES16DEL02,32,4.9,scooter 
20392,PUNERES05DEL01,36,4.8,motorcycle 
20393,COIMBRES11DEL01,33,4.7,scooter 
20394,CHENRES13DEL01,27,4.7,scooter 
20395,KOCRES16DEL01,28,4.6,motorcycle 
20396,COIMBRES05DEL03,35,4.5,motorcycle 
20397,DEHRES15DEL02,29,4.6,bicycle 
20398,COIMBRES010DEL02,29,4.4,scooter 
20399,PUNERES16DEL02,31,4.1,motorcycle 
20400,SURRES010DEL01,20,4.7,scooter 
20401,COIMBRES06DEL03,20,4.7,motorcycle 
20402,BANGRES06DEL01,32,4.7,motorcycle 
20403,MYSRES18DEL03,20,4.7,scooter 
20404,MYSRES13DEL01,31,4.6,motorcycle 
20405,CHENRES06DEL01,35,4.6,scooter 
20406,MYSRES05DEL01,31,4.6,motorcycle 
20407,JAPRES04DEL02,30,4.9,scooter 
20408,SURRES05DEL03,24,4.9,scooter 
20409,CHENRES12DEL03,39,4.4,motorcycle 
20410,KOLRES16DEL02,30,4.8,motorcycle 
20411,GOARES02DEL01,37,4.6,motorcycle 
20412,COIMBRES08DEL03,21,4.9,scooter 
20413,SURRES13DEL01,36,4.7,electric_scooter 
20414,RANCHIRES04DEL01,34,5.0,scooter 
20415,VADRES08DEL03,29,5.0,motorcycle 
20416,SURRES16DEL02,38,4.7,scooter 
20417,JAPRES17DEL02,20,4.8,motorcycle 
20418,VADRES06DEL01,30,3.7,motorcycle 
20419,KOCRES09DEL01,26,4.6,motorcycle 
20420,LUDHRES05DEL03,35,4.9,motorcycle 
20421,COIMBRES13DEL03,36,4.8,scooter 
20422,JAPRES09DEL03,35,4.9,motorcycle 
20423,COIMBRES16DEL01,24,4.5,motorcycle 
20424,SURRES11DEL02,34,4.6,motorcycle 
20425,INDORES12DEL02,28,5.0,motorcycle 
20426,GOARES06DEL01,32,4.4,scooter 
20427,CHENRES20DEL03,38,4.9,scooter 
20428,MUMRES19DEL02,30,4.8,motorcycle 
20429,MUMRES11DEL01,38,4.8,motorcycle 
20430,SURRES03DEL01,35,4.5,motorcycle 
20431,INDORES13DEL01,29,4.0,scooter 
20432,PUNERES08DEL03,35,4.9,electric_scooter 
20433,SURRES06DEL03,38,4.6,motorcycle 
20434,HYDRES07DEL03,34,4.1,motorcycle 
20435,AGRRES08DEL01,37,4.6,motorcycle 
20436,PUNERES14DEL02,38,4.9,scooter 
20437,CHENRES03DEL02,28,4.9,electric_scooter 
20438,MYSRES14DEL01,29,4.6,motorcycle 
20439,PUNERES13DEL01,31,4.0,motorcycle 
20440,JAPRES010DEL01,24,4.6,scooter 
20441,RANCHIRES03DEL02,20,4.9,motorcycle 
20442,PUNERES08DEL03,33,4.5,scooter 
20443,MUMRES08DEL02,37,4.6,motorcycle 
20444,MYSRES12DEL03,24,4.6,scooter 
20445,BHPRES010DEL02,33,4.7,motorcycle 
20446,INDORES03DEL02,29,4.6,motorcycle 
20447,PUNERES09DEL01,37,4.6,scooter 
20448,JAPRES01DEL02,26,4.9,motorcycle 
20449,JAPRES18DEL03,34,5.0,scooter 
20450,HYDRES08DEL02,28,4.8,motorcycle 
20451,CHENRES01DEL03,21,4.7,motorcycle 
20452,KNPRES17DEL03,26,4.6,motorcycle 
20453,KNPRES13DEL01,23,4.9,motorcycle 
20454,BANGRES15DEL02,29,4.6,scooter 
20455,COIMBRES13DEL01,36,4.9,electric_scooter 
20456,JAPRES06DEL02,37,4.6,electric_scooter 
20457,BANGRES12DEL02,33,4.0,motorcycle 
20458,SURRES03DEL01,35,4.0,motorcycle 
20459,VADRES04DEL03,27,4.8,scooter 
20460,GOARES12DEL01,29,4.7,motorcycle 
20461,MUMRES16DEL02,24,4.0,motorcycle 
20462,GOARES09DEL02,36,4.9,scooter 
20463,KNPRES15DEL01,25,4.8,scooter 
20464,DEHRES16DEL01,22,4.1,motorcycle 
20465,DEHRES11DEL02,22,5.0,motorcycle 
20466,VADRES05DEL02,24,3.5,motorcycle 
20467,AGRRES06DEL01,29,4.5,motorcycle 
20468,VADRES07DEL01,32,4.9,motorcycle 
20469,VADRES08DEL02,30,4.6,scooter 
20470,BANGRES06DEL02,24,4.8,motorcycle 
20471,CHENRES03DEL01,27,4.6,motorcycle 
20472,INDORES09DEL03,26,4.9,motorcycle 
20473,ALHRES09DEL02,21,4.7,motorcycle 
20474,CHENRES04DEL02,32,4.5,motorcycle 
20475,SURRES01DEL03,24,4.5,scooter 
20476,KNPRES02DEL03,31,4.9,motorcycle 
20477,RANCHIRES05DEL02,23,4.4,motorcycle 
20478,PUNERES05DEL02,20,4.8,scooter 
20479,PUNERES09DEL01,23,3.9,motorcycle 
20480,VADRES010DEL02,32,4.9,motorcycle 
20481,AGRRES03DEL01,20,4.3,motorcycle 
20482,MUMRES15DEL01,22,5.0,scooter 
20483,CHENRES15DEL03,20,4.7,scooter 
20484,INDORES19DEL02,38,4.6,motorcycle 
20485,KNPRES02DEL02,28,5.0,electric_scooter 
20486,INDORES06DEL03,37,4.2,motorcycle 
20487,VADRES010DEL01,36,4.9,motorcycle 
20488,VADRES13DEL02,34,4.6,motorcycle 
20489,MUMRES08DEL03,31,4.6,scooter 
20490,BANGRES19DEL02,27,4.9,motorcycle 
20491,RANCHIRES19DEL03,24,4.8,electric_scooter 
20492,JAPRES14DEL03,20,4.7,motorcycle 
20493,INDORES15DEL01,20,4.8,motorcycle 
20494,RANCHIRES15DEL02,33,5.0,motorcycle 
20495,MYSRES01DEL02,28,4.6,electric_scooter 
20496,AGRRES17DEL01,29,4.8,motorcycle 
20497,LUDHRES05DEL03,28,5.0,scooter 
20498,COIMBRES05DEL01,33,4.9,scooter 
20499,BANGRES16DEL02,26,4.1,motorcycle 
20500,DEHRES01DEL01,27,4.8,motorcycle 
20501,RANCHIRES03DEL01,32,4.6,motorcycle 
20502,CHENRES18DEL01,32,4.1,motorcycle 
20503,HYDRES14DEL02,21,4.8,motorcycle 
20504,MUMRES09DEL01,24,3.2,scooter 
20505,HYDRES02DEL03,24,5.0,motorcycle 
20506,INDORES03DEL01,39,4.1,motorcycle 
20507,RANCHIRES15DEL02,28,4.6,motorcycle 
20508,SURRES20DEL02,38,4.2,motorcycle 
20509,JAPRES13DEL02,23,4.5,motorcycle 
20510,KOCRES06DEL02,36,4.9,electric_scooter 
20511,COIMBRES04DEL03,35,4.7,scooter 
20512,JAPRES14DEL01,39,4.9,scooter 
20513,INDORES010DEL01,21,4.6,scooter 
20514,MUMRES03DEL02,33,5.0,motorcycle 
20515,LUDHRES02DEL01,29,4.6,motorcycle 
20516,PUNERES13DEL01,26,5.0,electric_scooter 
20517,CHENRES17DEL01,24,4.6,scooter 
20518,RANCHIRES17DEL02,38,4.8,motorcycle 
20519,SURRES14DEL02,23,4.6,scooter 
20520,INDORES06DEL01,28,4.6,scooter 
20521,VADRES17DEL03,35,5.0,motorcycle 
20522,CHENRES01DEL02,30,4.6,scooter 
20523,JAPRES02DEL03,29,4.9,scooter 
20524,JAPRES18DEL03,29,4.6,motorcycle 
20525,MUMRES12DEL01,20,4.0,motorcycle 
20526,SURRES01DEL03,26,4.0,motorcycle 
20527,RANCHIRES17DEL02,22,4.5,motorcycle 
20528,KOCRES09DEL01,29,4.6,motorcycle 
20529,RANCHIRES07DEL01,31,4.5,scooter 
20530,HYDRES18DEL02,39,4.6,scooter 
20531,COIMBRES02DEL02,37,3.8,motorcycle 
20532,HYDRES01DEL02,28,4.7,electric_scooter 
20533,MUMRES05DEL03,34,4.8,motorcycle 
20534,KOCRES01DEL01,29,4.9,motorcycle 
20535,GOARES02DEL03,25,4.9,motorcycle 
20536,SURRES03DEL02,21,4.9,motorcycle 
20537,JAPRES11DEL01,35,4.9,motorcycle 
20538,PUNERES01DEL01,23,4.8,motorcycle 
20539,MUMRES13DEL01,21,2.9,scooter 
20540,JAPRES19DEL03,39,4.8,motorcycle 
20541,BHPRES05DEL03,37,4.0,scooter 
20542,INDORES010DEL01,26,4.7,motorcycle 
20543,HYDRES08DEL02,34,4.5,motorcycle 
20544,JAPRES01DEL01,28,4.8,motorcycle 
20545,KNPRES04DEL01,26,2.7,motorcycle 
20546,KOLRES08DEL01,28,4.9,motorcycle 
20547,JAPRES01DEL03,25,4.1,motorcycle 
20548,BANGRES20DEL03,34,4.7,motorcycle 
20549,SURRES03DEL02,23,4.1,scooter 
20550,INDORES17DEL01,31,4.6,scooter 
20551,SURRES20DEL03,28,4.5,electric_scooter 
20552,COIMBRES17DEL01,30,4.8,motorcycle 
20553,SURRES08DEL02,39,4.9,motorcycle 
20554,BANGRES02DEL03,20,4.1,motorcycle 
20555,PUNERES010DEL01,22,5.0,motorcycle 
20556,VADRES12DEL01,36,4.7,motorcycle 
20557,HYDRES01DEL02,29,4.9,motorcycle 
20558,VADRES11DEL03,22,4.8,scooter 
20559,PUNERES010DEL01,38,4.6,motorcycle 
20560,SURRES18DEL03,39,4.9,motorcycle 
20561,BANGRES01DEL02,29,4.5,motorcycle 
20562,CHENRES14DEL02,26,4.5,scooter 
20563,INDORES04DEL01,37,4.4,scooter 
20564,COIMBRES01DEL03,25,4.9,scooter 
20565,HYDRES20DEL03,29,4.6,scooter 
20566,PUNERES07DEL03,39,4.7,scooter 
20567,KNPRES12DEL02,32,4.1,scooter 
20568,INDORES02DEL02,36,4.5,electric_scooter 
20569,LUDHRES13DEL02,31,4.9,motorcycle 
20570,INDORES12DEL01,28,4.6,scooter 
20571,VADRES17DEL03,29,4.5,scooter 
20572,KOCRES09DEL03,30,4.5,scooter 
20573,RANCHIRES02DEL03,32,4.9,motorcycle 
20574,SURRES05DEL01,26,4.6,motorcycle 
20575,VADRES19DEL02,32,4.2,motorcycle 
20576,ALHRES04DEL01,26,4.3,scooter 
20577,MYSRES15DEL02,21,4.5,motorcycle 
20578,MUMRES12DEL03,26,5.0,motorcycle 
20579,HYDRES07DEL03,38,4.3,motorcycle 
20580,MYSRES17DEL01,32,3.8,motorcycle 
20581,COIMBRES07DEL02,28,4.6,motorcycle 
20582,CHENRES17DEL02,35,4.8,scooter 
20583,BHPRES02DEL02,36,4.7,motorcycle 
20584,HYDRES12DEL01,29,4.8,motorcycle 
20585,PUNERES04DEL01,34,4.8,motorcycle 
20586,BHPRES03DEL03,33,5.0,motorcycle 
20587,RANCHIRES01DEL01,30,4.4,motorcycle 
20588,JAPRES04DEL01,25,4.6,motorcycle 
20589,COIMBRES13DEL02,20,4.9,scooter 
20590,PUNERES09DEL02,38,4.8,scooter 
20591,BANGRES07DEL02,31,4.7,scooter 
20592,MUMRES15DEL03,32,5.0,motorcycle 
20593,COIMBRES16DEL03,28,4.9,motorcycle 
20594,COIMBRES20DEL01,29,4.6,electric_scooter 
20595,JAPRES19DEL03,25,4.3,motorcycle 
20596,JAPRES14DEL01,38,4.9,motorcycle 
20597,VADRES18DEL03,33,5.0,motorcycle 
20598,COIMBRES12DEL02,24,4.8,motorcycle 
20599,CHENRES010DEL01,22,4.8,scooter 
20600,COIMBRES09DEL03,20,5.0,motorcycle 
20601,COIMBRES09DEL01,22,4.6,electric_scooter 
20602,JAPRES02DEL03,33,4.8,motorcycle 
20603,RANCHIRES08DEL02,24,4.5,motorcycle 
20604,MYSRES16DEL01,35,5.0,motorcycle 
20605,ALHRES11DEL03,29,4.0,motorcycle 
20606,HYDRES14DEL01,29,4.6,scooter 
20607,HYDRES15DEL01,25,4.8,scooter 
20608,ALHRES11DEL03,38,4.7,motorcycle 
20609,AURGRES06DEL03,23,4.9,motorcycle 
20610,AURGRES04DEL01,35,5.0,scooter 
20611,JAPRES18DEL02,29,4.9,electric_scooter 
20612,DEHRES010DEL02,35,4.8,motorcycle 
20613,BANGRES14DEL02,24,4.8,scooter 
20614,HYDRES20DEL03,39,4.4,motorcycle 
20615,COIMBRES07DEL02,30,5.0,motorcycle 
20616,RANCHIRES16DEL01,29,4.6,bicycle 
20617,SURRES06DEL03,22,4.7,motorcycle 
20618,SURRES07DEL01,26,4.8,scooter 
20619,KOCRES13DEL02,32,4.6,motorcycle 
20620,AURGRES05DEL01,31,4.0,motorcycle 
20621,BHPRES04DEL03,30,4.8,motorcycle 
20622,CHENRES16DEL02,31,4.8,motorcycle 
20623,MUMRES16DEL02,31,4.1,scooter 
20624,COIMBRES18DEL01,34,4.6,scooter 
20625,DEHRES05DEL01,29,4.9,motorcycle 
20626,HYDRES14DEL02,27,4.4,motorcycle 
20627,PUNERES09DEL01,35,4.7,scooter 
20628,COIMBRES16DEL03,27,4.9,motorcycle 
20629,INDORES02DEL03,33,4.2,scooter 
20630,COIMBRES13DEL01,27,4.9,scooter 
20631,SURRES12DEL01,20,5.0,scooter 
20632,INDORES07DEL02,32,4.7,electric_scooter 
20633,KOLRES02DEL03,39,4.5,scooter 
20634,BANGRES18DEL03,29,4.6,electric_scooter 
20635,VADRES18DEL01,32,5.0,scooter 
20636,MYSRES14DEL03,27,4.7,motorcycle 
20637,PUNERES07DEL03,36,4.7,motorcycle 
20638,CHENRES08DEL02,32,4.5,electric_scooter 
20639,MYSRES02DEL01,25,4.8,scooter 
