order_id,order_type,restaurant_latitude,restaurant_longitude
9ED8,Drinks ,22.651847,75.881991
2BB3,Buffet ,17.426228,78.407495
BEB9,Buffet ,26.902908,75.792934
9C5B,Snack ,0.0,0.0
850F,Snack ,12.323994,76.626167
7B51,Drinks ,12.299524,76.64262
9A37,Snack ,22.75004,75.902847
42DF,Buffet ,23.371292,85.327872
D1D0,Drinks ,25.450329,81.834279
C391,Meal ,15.51315,73.78346
6DD0,Snack ,19.22384,72.841347
131C,Snack ,12.299524,76.64262
8C3E,Meal ,18.994049,72.825203
1864,Drinks ,11.003669,76.976494
9.1E+02,Drinks ,12.975377,77.696664
A5E0,Buffet ,12.914264,77.6784
2568,Drinks ,18.563934,73.915367
476F,Drinks ,26.849596,75.800512
74A3,Drinks ,11.021278,76.995017
B126,Drinks ,11.000762,76.981876
3446,Drinks ,13.022394,80.242439
C513,Meal ,22.552996,88.35231
5CD9,Meal ,13.081878,80.248519
1.8E+09,Snack ,26.849596,75.800512
ADB1,Drinks ,11.022298,76.998349
13B9,Drinks ,12.939496,77.625999
8452,Drinks ,17.433809,78.386744
89D0,Meal ,21.17106,72.789292
E11F,Meal ,15.496162,73.825364
D138,Drinks ,22.538999,88.322337
CD01,Snack ,30.88722,75.804893
A682,Drinks ,17.433809,78.386744
1A9B,Drinks ,12.316967,76.603067
983B,Buffet ,22.725835,75.887648
D593,Meal ,19.875522,75.367127
54EE,Drinks ,11.016298,76.972076
AC9A,Meal ,26.90519,75.810753
A88F,Meal ,12.304569,76.643622
5151,Buffet ,13.081878,80.248519
858C,Buffet ,23.333017,85.3172
89C6,Snack ,19.207222,72.972281
D2C8,Buffet ,0.0,0.0
8D92,Meal ,23.351058,85.325731
8A9,Drinks ,12.337928,76.617889
7285,Meal ,23.351489,85.324253
5416,Drinks ,12.326356,76.619103
B592,Snack ,21.175104,72.804342
4D14,Meal ,22.75004,75.902847
A7BC,Snack ,22.725835,75.887648
5584,Buffet ,19.207222,72.972281
8E+38,Buffet ,13.045479,80.23311
6AA5,Snack ,26.902908,75.792934
C54E,Snack ,0.0,0.0
2624,Meal ,23.374989,85.335486
CB49,Snack ,0.0,0.0
43F,Drinks ,13.054347,80.257221
7060,Buffet ,0.0,0.0
A554,Buffet ,22.310526,73.170937
3115,Snack ,10.994136,76.963303
3B95,Drinks ,11.003669,76.976494
723,Buffet ,17.455894,78.375467
2D86,Drinks ,19.207222,72.972281
6F15,Meal ,26.911378,75.789034
3EBC,Snack ,17.424114,78.347554
7C4B,Buffet ,12.3085,76.665808
674B,Snack ,12.978453,77.643685
44DC,Buffet ,18.53408,73.89852
2B07,Drinks ,21.170798,72.790489
AD89,Drinks ,17.430448,78.418213
8947,Drinks ,12.970221,77.645396
A817,Meal ,13.02978,80.208812
7222,Meal ,12.978453,77.643685
D9B,Drinks ,22.725835,75.887648
8F62,Buffet ,13.091809,80.219104
666F,Snack ,17.428294,78.404423
D8F2,Snack ,22.569367,88.433187
DC5A,Buffet ,25.459775,81.834841
A8BC,Meal ,19.003517,72.82765
2DF0,Drinks ,13.066762,80.251865
835B,Snack ,26.88842,75.800689
50D5,Snack ,22.31279,73.170283
2485,Snack ,19.12663,72.829976
D646,Snack ,0.0,0.0
3630,Drinks ,0.0,0.0
C140,Drinks ,0.0,0.0
5E+26,Snack ,12.972532,77.608179
E1AB,Buffet ,30.893234,75.82172
CC65,Drinks ,30.893384,75.821202
13D2,Drinks ,18.533811,73.899315
A6E8,Buffet ,22.725835,75.887648
C4BD,Drinks ,19.876428,75.364792
D14D,Snack ,27.160934,78.044095
94EC,Drinks ,26.914142,75.805704
1341,Snack ,22.725835,75.887648
388D,Buffet ,13.058616,80.264151
8EC5,Snack ,12.323978,76.627961
6E+98,Drinks ,21.175104,72.804342
C13D,Snack ,26.481547,80.299775
D0EC,Meal ,25.449872,81.836167
DA7E,Buffet ,0.0,0.0
9EBF,Meal ,17.440827,78.393391
D35,Meal ,23.371292,85.327872
CB9F,Meal ,23.234249,77.434007
4125,Snack ,22.74806,75.8934
A58,Meal ,22.744648,75.894377
A1E2,Meal ,22.745536,75.893106
C62C,Buffet ,19.875337,75.316722
4456,Buffet ,13.027018,80.254791
1A57,Drinks ,12.323194,76.630583
A033,Buffet ,12.972793,80.249982
8161,Buffet ,22.310237,73.158921
1DFE,Meal ,12.304569,76.643622
1BB9,Snack ,22.761226,75.887522
DABF,Buffet ,15.5696,73.742294
B812,Buffet ,19.103249,72.846749
B86D,Meal ,19.254567,72.848923
18A1,Snack ,13.054347,80.257221
AE72,Snack ,23.333017,85.3172
6741,Buffet ,22.308096,73.167753
B6F2,Snack ,12.970221,77.645396
19D9,Buffet ,23.359033,85.325347
2F78,Meal ,0.0,0.0
6B35,Buffet ,18.536562,73.896485
4EEA,Drinks ,21.173343,72.792731
DFE9,Snack ,19.878028,75.317475
656E,Meal ,23.359033,85.325347
38AE,Drinks ,22.727021,75.884167
A36E,Drinks ,22.728163,75.884212
4071,Meal ,21.170096,72.789122
7DEF,Snack ,12.98041,77.640489
4.9E+05,Snack ,13.02978,80.208812
9330,Meal ,26.914142,75.805704
8DC9,Meal ,13.044694,80.26147
7DB1,Buffet ,13.02978,80.208812
70D1,Snack ,22.753659,75.903365
3454,Buffet ,19.254567,72.848923
1D18,Buffet ,21.149834,72.778666
29EE,Meal ,17.429585,78.392621
87D2,Buffet ,26.913726,75.75282
C34D,Drinks ,30.89286,75.822199
61C6,Snack ,19.065838,72.832658
CDE7,Drinks ,26.49095,80.318656
8CFE,Buffet ,0.0,0.0
E0F2,Drinks ,0.0,0.0
5721,Buffet ,23.357804,85.325146
BA3,Snack ,21.157729,72.768726
2FDF,Meal ,17.429585,78.392621
374B,Drinks ,12.323978,76.627961
3230,Snack ,23.359407,85.325055
BC12,Drinks ,12.323978,76.627961
7E+04,Buffet ,22.732225,75.874765
D291,Buffet ,15.516833,73.768172
2E+47,Buffet ,21.185047,72.80859
4403,Drinks ,22.745536,75.893106
45BF,Meal ,11.022169,76.999594
4035,Meal ,12.933298,77.614293
A27B,Drinks ,18.994237,72.825553
4.7E+10,Buffet ,18.554382,73.798206
5A5,Meal ,-10.96185,76.971082
1E+04,Buffet ,22.311603,73.165012
B191,Drinks ,18.554382,73.798206
3E+36,Snack ,22.308096,73.167753
50BB,Buffet ,12.326356,76.619103
DE37,Snack ,0.0,0.0
1F17,Snack ,13.045479,80.23311
6C2D,Buffet ,10.96185,76.971082
4736,Drinks ,0.0,0.0
9755,Meal ,0.0,0.0
706C,Drinks ,0.0,0.0
7A44,Snack ,13.026279,80.174568
1AC1,Drinks ,12.978453,77.643685
F52,Drinks ,0.0,0.0
36CE,Drinks ,22.651847,75.881991
A1B3,Meal ,23.374989,85.335486
92BB,Meal ,12.935662,77.61413
48AB,Buffet ,12.906229,77.596791
33BF,Meal ,11.001753,76.986241
1597,Snack ,19.254567,72.848923
8746,Buffet ,17.430448,78.418213
81FC,Buffet ,19.120083,72.907385
6EEA,Buffet ,26.921411,75.793604
34F0,Buffet ,11.016298,76.972076
7133,Drinks ,12.981615,80.231598
A1F6,Drinks ,18.994237,72.825553
BABA,Drinks ,12.970221,77.645396
36FF,Buffet ,12.981615,80.231598
B64A,Meal ,26.892312,75.806896
9D6F,Snack ,22.745049,75.892471
77AF,Buffet ,22.761593,75.886362
9ABA,Meal ,26.911927,75.797282
D829,Snack ,26.47,80.35
698E,Meal ,13.026286,80.275235
599D,Buffet ,0.0,0.0
9523,Drinks ,11.006686,76.951736
DF73,Snack ,15.546594,73.760431
9AE7,Snack ,11.025083,77.015393
D348,Buffet ,30.359722,78.067079
7CF,Meal ,0.0,0.0
AA83,Buffet ,0.0,0.0
B4C1,Drinks ,12.326356,76.619103
2.4E+05,Drinks ,12.3085,76.665808
7B99,Drinks ,26.766536,75.837333
5F22,Drinks ,21.186884,72.793616
B71E,Buffet ,11.022477,76.995667
2E+77,Meal ,12.935662,77.61413
6DA0,Drinks ,12.352058,76.60665
532A,Meal ,22.745049,75.892471
5DA2,Drinks ,11.022477,76.995667
BAC3,Meal ,11.010375,76.95295
7CFC,Buffet ,21.160522,72.771477
AE9F,Drinks ,26.892312,75.806896
6076,Meal ,26.902908,75.792934
1EA6,Buffet ,18.55144,73.804855
AB85,Drinks ,26.914142,75.805704
6338,Buffet ,12.334022,76.618203
524D,Buffet ,21.15276,72.778059
DE64,Buffet ,10.035573,76.336958
3EF7,Meal ,18.927584,72.832585
3D6F,Buffet ,12.979096,77.640625
67CF,Drinks ,22.745536,75.893106
6E+68,Snack ,18.569156,73.774723
850D,Snack ,26.911378,75.789034
B3A7,Snack ,11.001753,76.986241
D59F,Buffet ,19.874103,75.368419
46B,Buffet ,13.026286,80.275235
7DCA,Drinks ,21.186608,72.794136
C4DB,Drinks ,30.893244,75.821817
5FED,Drinks ,12.321214,76.621094
325C,Meal ,22.753839,75.897429
E90,Meal ,23.359033,85.325347
40A8,Meal ,18.636215,73.751081
473E,Buffet ,19.22384,72.841347
3773,Buffet ,12.933298,77.614293
D969,Buffet ,19.875337,75.316722
6BB2,Meal ,19.207222,72.972281
AA4D,Snack ,17.433809,78.386744
5A90,Meal ,0.0,0.0
9813,Snack ,17.430448,78.418213
2.9E+10,Meal ,17.440827,78.393391
6.5E+03,Meal ,21.186438,72.794115
A600,Snack ,11.022477,76.995667
3B39,Meal ,18.546258,73.904337
29D6,Meal ,19.12663,72.829976
A806,Meal ,12.970324,77.645748
B121,Meal ,11.010375,76.95295
CDFC,Snack ,19.876219,75.346017
4F2A,Buffet ,12.933284,77.615428
630F,Drinks ,22.74806,75.8934
7.8E+03,Meal ,12.352058,76.60665
5F33,Meal ,13.091809,80.219104
54D4,Buffet ,12.939496,77.625999
2662,Snack ,26.905287,75.794592
2EA3,Meal ,11.001852,76.976268
9D36,Drinks ,26.846156,75.8023
4A1A,Snack ,22.32,73.17
7702,Drinks ,21.170798,72.790489
B262,Snack ,11.021278,76.995017
72D3,Buffet ,23.374989,85.335486
4C32,Buffet ,17.431668,78.408321
867B,Snack ,12.975996,80.221898
63A7,Buffet ,26.905287,75.794592
8D72,Snack ,12.933284,77.615428
95B9,Snack ,11.026117,76.944652
7B78,Buffet ,19.065838,72.832658
1AAE,Drinks ,0.0,0.0
8332,Snack ,22.727021,75.884167
1D53,Buffet ,13.066762,80.251865
445C,Drinks ,12.934179,77.615797
D3AA,Snack ,30.328174,78.049117
D513,Drinks ,9.959778,76.296106
A0E8,Meal ,21.170096,72.789122
5AB1,Snack ,18.927584,72.832585
C17D,Meal ,25.457687,81.835585
2A83,Snack ,22.761593,75.886362
96EC,Drinks ,11.000762,76.981876
8043,Buffet ,12.334022,76.618203
C20F,Meal ,0.0,0.0
CD18,Buffet ,19.876994,75.372353
6815,Meal ,21.160522,72.771477
BFA,Buffet ,13.026286,80.275235
8A3E,Meal ,12.323978,76.627961
817,Buffet ,19.12663,72.829976
1F8C,Snack ,12.986047,80.218114
2384,Snack ,11.010375,76.95295
609B,Buffet ,23.351489,85.324253
7B05,Meal ,19.178321,72.834715
8AA0,Meal ,23.351489,85.324253
B5B4,Buffet ,23.359033,85.325347
C76A,Meal ,30.899584,75.809346
BC7C,Buffet ,12.972161,77.596014
5860,Snack ,11.003008,76.97544
BE5E,Meal ,18.543626,73.905101
2ACE,Drinks ,22.32,73.17
60FC,Snack ,11.010375,76.95295
7B32,Meal ,12.979166,77.640709
5856,Meal ,21.160522,72.771477
5579,Snack ,12.98041,77.640489
516C,Snack ,18.563934,73.915367
D3A5,Meal ,25.459775,81.834841
130E,Drinks ,11.000762,76.981876
6411,Snack ,11.025083,77.015393
7840,Snack ,0.0,0.0
9E7B,Drinks ,19.055831,72.833984
D723,Buffet ,30.340722,78.060221
8E+27,Snack ,26.905287,75.794592
B10C,Drinks ,19.22384,72.841347
4361,Buffet ,18.636215,73.751081
484B,Meal ,12.979096,77.640625
39B0,Meal ,0.0,0.0
8DF1,Drinks ,18.536718,73.830327
C97,Drinks ,22.311358,73.164798
A19B,Buffet ,23.374989,85.335486
7E1A,Meal ,0.0,0.0
437,Snack ,-12.935662,-77.61413
AA7C,Drinks ,18.546947,73.900626
BEA0,Buffet ,18.636215,73.751081
84BA,Snack ,22.732225,75.874765
1164,Buffet ,17.455894,78.375467
2E+01,Meal ,12.979166,77.640709
6B10,Meal ,12.933284,77.615428
15FA,Meal ,13.058616,80.264151
89AF,Drinks ,17.430448,78.418213
9876,Meal ,21.170096,72.789122
AD59,Drinks ,0.0,0.0
CBC6,Buffet ,27.201725,78.007553
42BB,Buffet ,26.905287,75.794592
1114,Drinks ,18.563934,73.915367
740B,Drinks ,13.026279,80.174568
3E+98,Drinks ,26.913726,75.75282
32B9,Meal ,12.337928,76.617889
6BCD,Meal ,26.846156,75.8023
7E+13,Drinks ,13.045479,80.23311
58E,Meal ,-17.428294,78.404423
6023,Snack ,22.761226,75.887522
5502,Meal ,13.029198,77.570997
8F89,Buffet ,11.010375,76.95295
9CA0,Buffet ,22.310237,73.158921
C82A,Snack ,26.47775,80.351569
1C87,Meal ,18.994237,72.825553
4FE4,Meal ,22.311844,73.165081
986A,Drinks ,18.994049,72.825203
5350,Snack ,17.440827,78.393391
6C9F,Meal ,23.374878,85.335739
A713,Buffet ,21.183434,72.814492
CA77,Snack ,0.0,0.0
867,Drinks ,12.979096,77.640625
9FC,Meal ,26.911378,75.789034
9A0B,Buffet ,11.026117,76.944652
5A39,Drinks ,26.766536,75.837333
9A8E,Meal ,22.745536,75.893106
303B,Snack ,12.323225,76.630028
C5CF,Snack ,30.890184,75.829615
D3AF,Meal ,0.0,0.0
2826,Drinks ,18.51421,73.838429
4F99,Meal ,13.086438,80.220672
3ECC,Snack ,21.157735,72.768778
CA4D,Snack ,0.0,0.0
142E,Snack ,10.994136,76.963303
6BBA,Snack ,13.026279,80.174568
D6DA,Snack ,10.035573,76.336958
457A,Drinks ,12.981615,80.231598
6B5A,Buffet ,12.337978,76.616792
DD2C,Meal ,19.875522,75.367127
BFB2,Drinks ,19.875522,75.367127
7693,Buffet ,12.972532,77.608179
4097,Meal ,22.32,73.17
B4A4,Buffet ,12.934365,77.616155
5E+35,Buffet ,12.337978,76.616792
712D,Meal ,19.003517,72.82765
57BA,Drinks ,11.008638,76.984311
9C3A,Buffet ,12.934179,77.615797
2839,Buffet ,11.022477,76.995667
93D9,Meal ,22.75004,75.902847
B5E6,Buffet ,13.027018,80.254791
CA80,Snack ,15.496162,73.825364
4280,Drinks ,21.185047,72.80859
7.3E+05,Buffet ,12.934365,77.616155
62B1,Buffet ,19.055831,72.833984
1880,Buffet ,13.02978,80.208812
BA8C,Snack ,22.760072,75.892574
9F08,Snack ,23.359194,85.325447
3673,Buffet ,26.88842,75.800689
7CC9,Buffet ,22.651847,75.881991
9943,Meal ,12.949934,77.699386
73F8,Buffet ,23.353783,85.326967
2E+56,Snack ,19.178321,72.834715
AEE8,Drinks ,17.458998,78.500366
1135,Meal ,17.450851,78.379347
3765,Meal ,19.131141,72.813074
672C,Drinks ,18.569156,73.774723
36DA,Buffet ,12.981615,80.231598
9CEB,Drinks ,12.323978,76.627961
8348,Snack ,17.426228,78.407495
C651,Meal ,26.479108,80.315042
ADC9,Drinks ,12.972532,77.608179
3E+87,Drinks ,26.910262,75.783013
3272,Meal ,17.41233,78.449654
625E,Snack ,23.333017,85.3172
222D,Meal ,12.906229,77.596791
D899,Snack ,19.875908,75.358888
93F9,Snack ,22.310237,73.158921
BB11,Buffet ,11.021278,76.995017
4487,Snack ,26.902328,75.794257
D8E,Meal ,17.458998,78.500366
1FE3,Snack ,13.066762,80.251865
7468,Buffet ,0.0,0.0
C5C8,Snack ,0.0,0.0
BA66,Buffet ,11.022298,76.998349
1F4E,Buffet ,17.451976,78.385883
26DF,Snack ,13.086438,80.220672
166F,Meal ,17.430448,78.418213
1FA5,Buffet ,12.98041,77.640489
38AD,Buffet ,12.970221,77.645396
6.9E+01,Buffet ,0.0,0.0
9102,Drinks ,26.956431,75.776649
4911,Snack ,0.0,0.0
79D2,Meal ,19.121999,72.908493
2EB9,Buffet ,0.0,0.0
C4B5,Snack ,19.874733,75.353942
9185,Drinks ,12.972161,77.596014
A27F,Snack ,23.353783,85.326967
938F,Snack ,26.766536,75.837333
2855,Meal ,26.90519,75.810753
677D,Meal ,0.0,0.0
9744,Snack ,22.761226,75.887522
877C,Buffet ,11.003669,76.976494
B3C7,Buffet ,0.0,0.0
CDA8,Buffet ,9.957144,76.296783
53ED,Buffet ,17.410371,78.437225
3634,Buffet ,11.022298,76.998349
B8C4,Meal ,17.451976,78.385883
62CF,Drinks ,12.323978,76.627961
5271,Buffet ,17.431668,78.408321
B77A,Buffet ,19.22384,72.841347
AB15,Drinks ,17.433809,78.386744
34D3,Meal ,19.207222,72.972281
695C,Buffet ,11.02091,76.940432
39D9,Snack ,21.183434,72.814492
8EC2,Buffet ,18.530963,73.828972
46D0,Snack ,18.592718,73.773572
1422,Meal ,18.554382,73.798206
472B,Snack ,23.354422,85.3329
1322,Meal ,17.440827,78.393391
5029,Snack ,23.374989,85.335486
2B2C,Drinks ,13.022394,80.242439
6AB3,Drinks ,11.008638,76.984311
BDC4,Meal ,22.751857,75.866699
6290,Meal ,22.311358,73.164798
452C,Buffet ,21.183434,72.814492
C7E5,Drinks ,0.0,0.0
14D9,Buffet ,17.451976,78.385883
D794,Snack ,22.552672,88.352885
5D1C,Snack ,21.170798,72.790489
9BAC,Drinks ,18.927584,72.832585
1448,Drinks ,18.554382,73.798206
E13E,Drinks ,0.0,0.0
C139,Buffet ,0.0,0.0
763,Drinks ,21.160437,72.774209
6C9A,Buffet ,17.440827,78.393391
2913,Meal ,21.149569,72.772697
300D,Buffet ,19.12663,72.829976
2E+35,Snack ,12.970221,77.645396
5449,Snack ,18.593481,73.785901
4728,Drinks ,12.906229,77.596791
99FA,Snack ,22.308096,73.167753
390B,Drinks ,11.003008,76.97544
456B,Drinks ,21.15276,72.778059
67F6,Drinks ,23.359194,85.325447
936,Snack ,19.254567,72.848923
17F3,Meal ,21.170096,72.789122
D20D,Meal ,23.232357,77.429989
BDA0,Snack ,18.530963,73.828972
9640,Drinks ,0.0,0.0
B9F4,Buffet ,21.149669,72.772629
C1F6,Snack ,27.16185,78.040165
71D4,Snack ,21.186438,72.794115
CE3C,Meal ,26.482581,80.315628
D8A8,Buffet ,30.895817,75.813112
563E,Snack ,11.003669,76.976494
5546,Snack ,0.0,0.0
5A9,Meal ,-22.310526,73.170937
18DC,Snack ,26.911378,75.789034
9327,Snack ,12.933284,77.615428
CAD,Drinks ,17.45971,78.368855
4D91,Buffet ,22.753659,75.903365
15A3,Snack ,23.333017,85.3172
C8FD,Drinks ,0.0,0.0
4FF8,Meal ,0.0,0.0
B0BC,Buffet ,23.359194,85.325447
B7F3,Meal ,18.554382,73.798206
5351,Drinks ,18.546258,73.904337
DCFE,Drinks ,30.362686,78.06889
9887,Drinks ,12.949934,77.699386
1118,Meal ,26.849596,75.800512
DDA6,Snack ,30.366322,78.070453
298C,Snack ,23.39925,85.390464
3B82,Snack ,12.337928,76.617889
8944,Snack ,21.173493,72.801953
80AD,Buffet ,18.516216,73.842527
EA9,Drinks ,13.029198,77.570997
74FE,Buffet ,17.411028,78.329645
DF95,Snack ,27.195928,77.998092
90EF,Meal ,12.284747,76.625861
6CF9,Buffet ,17.455894,78.375467
9550,Snack ,13.091809,80.219104
DFEE,Drinks ,10.006881,76.345397
2F66,Snack ,21.186608,72.794136
9.5E+10,Buffet ,22.311844,73.165081
51A1,Meal ,18.994049,72.825203
86C4,Meal ,22.307898,73.167788
B5E,Buffet ,22.745536,75.893106
5097,Drinks ,12.3085,76.665808
3ECD,Snack ,13.026279,80.174568
5157,Drinks ,22.695207,75.866059
3.2E+05,Buffet ,13.005801,80.250744
A67,Meal ,18.51421,73.838429
708F,Snack ,19.131141,72.813074
A25C,Buffet ,18.994049,72.825203
8BE9,Meal ,22.695207,75.866059
6319,Snack ,22.31279,73.170283
D2A4,Meal ,22.577821,88.400581
3BC1,Drinks ,26.902328,75.794257
3059,Meal ,12.352058,76.60665
D89A,Meal ,22.53796,88.349843
221F,Snack ,18.543626,73.905101
626E,Drinks ,17.458998,78.500366
B739,Drinks ,18.55144,73.804855
E03C,Drinks ,0.0,0.0
7460,Drinks ,0.0,0.0
1286,Buffet ,19.207222,72.972281
CAA9,Buffet ,22.552996,88.35231
331C,Meal ,22.760072,75.892574
CC34,Buffet ,30.346994,78.062543
8F42,Drinks ,19.12663,72.829976
1BB4,Buffet ,21.157729,72.768726
5885,Buffet ,12.972793,80.249982
A958,Buffet ,19.1093,72.825451
B248,Snack ,12.323194,76.630583
3A64,Drinks ,21.15276,72.778059
C7E7,Drinks ,30.332735,78.054222
75B7,Snack ,26.905287,75.794592
5818,Meal ,12.323194,76.630583
FFA,Buffet ,12.323194,76.630583
54CD,Buffet ,23.357804,85.325146
B7AB,Meal ,22.75004,75.902847
DB2,Snack ,12.972793,80.249982
48AC,Snack ,22.751234,75.88949
4A91,Meal ,13.049645,80.242268
3F44,Drinks ,17.450851,78.379347
591F,Snack ,12.939496,77.625999
D2FC,Drinks ,25.443994,81.860187
4034,Meal ,21.15276,72.778059
65C4,Drinks ,12.979096,77.640625
B729,Meal ,19.055831,72.833984
CFF4,Meal ,27.163303,78.057044
55CF,Drinks ,13.086438,80.220672
D953,Buffet ,0.0,0.0
CCA7,Drinks ,19.876106,75.340775
AD25,Snack ,13.091809,80.219104
3010,Drinks ,10.994136,76.963303
3.8E+03,Snack ,17.422819,78.449578
C96E,Buffet ,0.0,0.0
890A,Meal ,12.979096,77.640625
2B11,Buffet ,12.970324,77.645748
D51F,Drinks ,30.885915,75.788259
A944,Drinks ,11.022477,76.995667
8EC1,Meal ,0.0,0.0
840,Snack ,18.543626,73.905101
9710,Buffet ,17.438263,78.397865
4611,Buffet ,21.173343,72.792731
1.7E+01,Buffet ,19.1093,72.825451
A9A4,Snack ,0.0,0.0
2D25,Buffet ,22.311358,73.164798
D1D8,Buffet ,0.0,0.0
2CDE,Meal ,21.149834,72.778666
2870,Buffet ,21.157735,72.768778
F69,Snack ,12.98041,77.640489
28DA,Buffet ,23.416792,85.316842
D9DA,Buffet ,23.211529,77.419399
3028,Snack ,13.086438,80.220672
79EB,Snack ,17.430448,78.418213
903C,Buffet ,23.357804,85.325146
B372,Buffet ,21.173343,72.792731
8781,Drinks ,0.0,0.0
B6CB,Meal ,18.51421,73.838429
A187,Buffet ,12.975377,77.696664
3CBC,Meal ,18.994237,72.825553
BC13,Meal ,11.022169,76.999594
70C4,Snack ,13.066762,80.251865
4BA9,Buffet ,21.186884,72.793616
96C5,Snack ,18.569156,73.774723
CA41,Snack ,23.214294,77.435361
3857,Meal ,12.325461,76.632278
B36A,Meal ,12.913041,77.683237
4D65,Buffet ,21.175104,72.804342
763D,Meal ,12.913041,77.683237
C989,Snack ,25.454648,81.834502
891F,Meal ,17.431477,78.40035
2880,Meal ,10.96185,76.971082
F20,Meal ,17.431477,78.40035
A345,Drinks ,12.337928,76.617889
ABFD,Buffet ,11.025083,77.015393
915E,Meal ,11.008638,76.984311
591E,Snack ,26.911927,75.797282
CF82,Drinks ,0.0,0.0
79B5,Snack ,11.003008,76.97544
CF62,Snack ,0.0,0.0
1CB5,Buffet ,0.0,0.0
B0EC,Buffet ,12.978453,77.643685
CC1F,Buffet ,25.450329,81.834279
4D67,Meal ,19.1813,72.836191
42EA,Meal ,21.160522,72.771477
66CF,Drinks ,26.90519,75.810753
581A,Buffet ,12.914264,77.6784
A4D2,Buffet ,0.0,0.0
66FF,Buffet ,22.32,73.17
A3D8,Buffet ,18.536718,73.830327
BE00,Buffet ,11.003008,76.97544
D3DA,Drinks ,19.874733,75.353942
98CE,Meal ,19.12663,72.829976
B36B,Buffet ,23.351489,85.324253
8835,Drinks ,10.994136,76.963303
527B,Drinks ,19.131141,72.813074
4F6C,Drinks ,21.175104,72.804342
1541,Buffet ,19.131141,72.813074
4E+60,Meal ,11.022298,76.998349
37DC,Meal ,17.483216,78.552111
3057,Drinks ,22.725748,75.898497
4FE2,Meal ,26.766536,75.837333
8B8D,Drinks ,12.326356,76.619103
D40A,Buffet ,10.035573,76.336958
D984,Meal ,22.569358,88.433452
1E+31,Meal ,21.175975,72.795503
A426,Buffet ,26.905287,75.794592
DF66,Drinks ,30.902872,75.826808
5316,Snack ,26.913726,75.75282
B968,Drinks ,22.751857,75.866699
A8C1,Buffet ,12.98041,77.640489
206D,Meal ,17.451976,78.385883
7715,Drinks ,18.994049,72.825203
E73,Snack ,23.374989,85.335486
5B04,Meal ,11.001852,76.976268
193A,Drinks ,23.371292,85.327872
3AEA,Drinks ,21.173343,72.792731
864D,Drinks ,26.849596,75.800512
9406,Drinks ,26.913726,75.75282
8FAB,Meal ,0.0,0.0
84C9,Drinks ,0.0,0.0
8D1A,Drinks ,26.766536,75.837333
4AD1,Meal ,22.761593,75.886362
7DB0,Buffet ,11.022169,76.999594
2455,Buffet ,0.0,0.0
5CEF,Drinks ,17.428294,78.404423
49C6,Snack ,23.359194,85.325447
8B99,Buffet ,11.022298,76.998349
89DE,Snack ,11.003669,76.976494
AF80,Snack ,23.353783,85.326967
2C39,Drinks ,0.0,0.0
CEAA,Buffet ,22.53796,88.349843
4ED2,Meal ,17.455894,78.375467
1B47,Snack ,22.745536,75.893106
5D0F,Snack ,0.0,0.0
6D6F,Drinks ,12.316967,76.603067
3D6E,Meal ,23.355164,85.324097
7F42,Meal ,21.15276,72.778059
20DD,Snack ,23.416792,85.316842
42F7,Buffet ,12.981615,80.231598
8457,Snack ,23.351058,85.325731
6E+64,Meal ,12.98041,77.640489
3F9D,Buffet ,23.351489,85.324253
9900,Meal ,22.751857,75.866699
18EC,Buffet ,18.994237,72.825553
48CE,Snack ,22.695207,75.866059
594F,Meal ,13.091809,80.219104
9365,Buffet ,26.905287,75.794592
7915,Buffet ,12.935662,77.61413
4FBA,Drinks ,23.374989,85.335486
CA51,Drinks ,0.0,0.0
3E+33,Buffet ,17.431668,78.408321
4B19,Buffet ,18.543626,73.905101
1184,Drinks ,12.933298,77.614293
3078,Snack ,11.022298,76.998349
98FF,Drinks ,23.355164,85.324097
27F0,Meal ,19.1813,72.836191
113F,Drinks ,22.744648,75.894377
B69F,Snack ,12.972161,77.596014
A402,Snack ,13.054347,80.257221
491,Buffet ,13.005801,80.250744
FC2,Buffet ,11.003008,76.97544
5FF0,Snack ,18.994237,72.825553
CBFF,Meal ,0.0,0.0
7FA9,Meal ,12.975996,80.221898
7711,Drinks ,19.178321,72.834715
B75E,Snack ,26.921411,75.793604
DEE2,Drinks ,0.0,0.0
D5E1,Meal ,26.482419,80.320939
C861,Meal ,9.991703,76.293136
BA10,Buffet ,17.429585,78.392621
AD6E,Meal ,0.0,0.0
AC0F,Snack ,22.761226,75.887522
309F,Meal ,22.728163,75.884212
6EFA,Meal ,0.0,0.0
4D7F,Buffet ,12.939496,77.625999
56B0,Buffet ,22.732225,75.874765
2F71,Drinks ,12.337978,76.616792
83C2,Snack ,26.849596,75.800512
BB81,Drinks ,18.543626,73.905101
7883,Snack ,23.351058,85.325731
D7A8,Drinks ,15.556561,73.763633
66F6,Buffet ,17.431477,78.40035
25ED,Snack ,22.727021,75.884167
ACB3,Buffet ,19.003517,72.82765
74D9,Meal ,0.0,0.0
CDCE,Meal ,30.905562,75.832841
BB6A,Snack ,11.02091,76.940432
28F3,Drinks ,19.065838,72.832658
806A,Buffet ,26.846156,75.8023
8117,Drinks ,22.725835,75.887648
5C10,Snack ,0.0,0.0
1F70,Snack ,22.728163,75.884212
6840,Drinks ,22.74806,75.8934
2A02,Buffet ,21.173493,72.801953
3E+41,Snack ,22.732225,75.874765
