order_id,delivery_partner_id,delivery_location_latitude,delivery_location_longitude,time_taken_min
7CFC,SURRES15DEL03,21.250522,72.861477,10.0
AE9F,JAPRES17DEL02,27.022313,75.936896,26.0
6076,JAPRES12DEL03,27.042908,75.932934,12.0
1EA6,PUNERES02DEL01,18.59144,73.844855,12.0
AB85,JAPRES02DEL01,26.984142,75.875704,24.0
6338,MYSRES19DEL02,12.414022,76.698203,37.0
524D,SURRES20DEL01,21.19276,72.818059,27.0
DE64,KOCRES010DEL02,10.115573,76.416958,26.0
3EF7,MUMRES05DEL02,18.977584,72.882585,11.0
3D6F,BANGRES06DEL02,13.109096,77.770625,29.0
67CF,INDORES19DEL02,22.875536,76.023106,16.0
6E+68,PUNERES01DEL02,18.699156,73.904723,21.0
850D,JAPRES09DEL03,27.051378,75.929034,39.0
B3A7,COIMBRES11DEL02,11.051753,77.036241,11.0
D59F,AURGRES09DEL02,19.894103,75.388419,20.0
46B,CHENRES15DEL01,13.096286,80.345235,25.0
7DCA,SURRES02DEL02,21.236608,72.844136,24.0
C4DB,LUDHRES12DEL03,31.033244,75.961817,20.0
5FED,MYSRES010DEL01,12.331214,76.631094,10.0
325C,INDORES18DEL02,22.883838,76.027429,45.0
E90,RANCHIRES04DEL01,23.429033,85.395347,32.0
40A8,PUNERES15DEL03,18.726215,73.841081,20.0
473E,MUMRES03DEL03,19.28384,72.901347,35.0
3773,BANGRES010DEL01,12.973298,77.654293,26.0
D969,AURGRES010DEL03,19.965337,75.406722,27.0
6BB2,MUMRES12DEL01,19.217222,72.982281,22.0
AA4D,HYDRES05DEL01,17.443809,78.396744,24.0
5A90,RANCHIRES14DEL02,0.02,0.02,34.0
9813,HYDRES11DEL02,17.560448,78.548213,32.0
2.9E+10,HYDRES16DEL03,17.530827,78.483391,24.0
6.5E+03,SURRES01DEL02,21.266438,72.874115,20.0
A600,COIMBRES02DEL01,11.092477,77.065667,43.0
3B39,PUNERES06DEL01,18.586258,73.944337,27.0
29D6,MUMRES01DEL02,19.20663,72.909976,43.0
A806,BANGRES05DEL01,13.040324,77.715748,38.0
B121,COIMBRES16DEL02,11.090375,77.03295,26.0
CDFC,AURGRES01DEL03,19.936219,75.406017,36.0
4F2A,BANGRES01DEL03,12.963284,77.645428,20.0
630F,INDORES12DEL03,22.80806,75.9534,18.0
7.8E+03,MYSRES15DEL02,12.402058,76.65665,16.0
5F33,CHENRES03DEL02,13.111809,80.239104,14.0
54D4,BANGRES12DEL01,13.009496,77.695999,37.0
2662,JAPRES05DEL01,26.945287,75.834592,20.0
2EA3,COIMBRES08DEL01,11.111852,77.086268,26.0
9D36,JAPRES13DEL03,26.936156,75.8923,41.0
4A1A,VADRES03DEL02,22.37,73.22,23.0
7702,SURRES07DEL02,21.300798,72.920489,26.0
B262,COIMBRES06DEL02,11.041278,77.015017,25.0
72D3,RANCHIRES13DEL02,23.454989,85.415486,24.0
4C32,HYDRES09DEL02,17.481668,78.458321,46.0
867B,CHENRES20DEL02,13.055996,80.301898,44.0
63A7,JAPRES05DEL03,27.045287,75.934592,43.0
8D72,BANGRES01DEL02,12.983284,77.665428,14.0
95B9,COIMBRES17DEL01,11.136117,77.054652,25.0
7B78,MUMRES08DEL02,19.085838,72.852658,20.0
1AAE,RANCHIRES12DEL03,0.09,0.09,36.0
8332,INDORES05DEL02,22.777021,75.934167,16.0
1D53,CHENRES010DEL03,13.096762,80.281865,21.0
445C,BANGRES09DEL02,12.984179,77.665797,20.0
D3AA,DEHRES010DEL01,30.368174,78.089117,16.0
D513,KOCRES17DEL03,9.989778,76.326106,22.0
A0E8,SURRES13DEL02,21.220096,72.839122,14.0
5AB1,MUMRES05DEL01,18.967584,72.872585,29.0
C17D,ALHRES05DEL01,25.527687,81.905585,16.0
2A83,INDORES14DEL01,22.771593,75.896362,27.0
96EC,COIMBRES12DEL03,11.060762,77.041876,22.0
8043,MYSRES19DEL02,12.414022,76.698203,39.0
C20F,GOARES05DEL03,0.06,0.06,31.0
CD18,AURGRES17DEL03,19.936994,75.432353,28.0
6815,SURRES15DEL02,21.240522,72.851477,33.0
BFA,CHENRES15DEL01,13.096286,80.345235,18.0
8A3E,MYSRES05DEL02,12.453978,76.757961,18.0
817,MUMRES01DEL01,19.13663,72.839976,10.0
1F8C,CHENRES19DEL02,13.116047,80.348114,44.0
2384,COIMBRES16DEL02,11.060375,77.00295,20.0
609B,RANCHIRES18DEL01,23.421489,85.394253,36.0
7B05,MUMRES13DEL03,19.268321,72.924715,39.0
8AA0,RANCHIRES18DEL02,23.481489,85.454253,26.0
B5B4,RANCHIRES04DEL02,23.489033,85.455347,26.0
C76A,LUDHRES15DEL01,30.909584,75.819346,39.0
BC7C,BANGRES20DEL03,13.002161,77.626014,19.0
5860,COIMBRES010DEL03,11.033008,77.00544,17.0
BE5E,PUNERES05DEL03,18.603626,73.965101,31.0
2ACE,VADRES03DEL03,22.38,73.23,12.0
60FC,COIMBRES16DEL01,11.120375,77.06295,44.0
7B32,BANGRES03DEL01,13.089166,77.750709,28.0
5856,SURRES15DEL02,21.180522,72.791477,29.0
5579,BANGRES04DEL03,13.04041,77.700489,25.0
516C,PUNERES19DEL01,18.573935,73.925367,20.0
D3A5,ALHRES14DEL03,25.519775,81.894841,11.0
130E,COIMBRES12DEL01,11.010762,76.991876,13.0
6411,COIMBRES03DEL01,11.035083,77.025393,27.0
7840,RANCHIRES12DEL02,0.05,0.05,28.0
9E7B,MUMRES06DEL03,19.085831,72.863984,38.0
D723,DEHRES04DEL02,30.420722,78.140221,47.0
8E+27,JAPRES05DEL02,26.955287,75.844592,25.0
B10C,MUMRES03DEL01,19.33384,72.951347,37.0
4361,PUNERES15DEL03,18.666215,73.781081,26.0
484B,BANGRES06DEL01,13.019096,77.680625,36.0
39B0,RANCHIRES03DEL03,0.03,0.03,12.0
8DF1,PUNERES16DEL02,18.616719,73.910327,24.0
C97,VADRES20DEL03,22.401358,73.254798,26.0
A19B,RANCHIRES13DEL03,23.404989,85.365486,17.0
7E1A,RANCHIRES14DEL02,0.13,0.13,23.0
437,BANGRES13DEL02,12.985662,77.66413,21.0
AA7C,PUNERES07DEL02,18.626947,73.980626,12.0
BEA0,PUNERES15DEL01,18.676215,73.791081,20.0
84BA,INDORES20DEL01,22.772225,75.914765,26.0
1164,HYDRES06DEL02,17.475894,78.395467,37.0
2E+01,BANGRES03DEL02,13.059166,77.720709,38.0
6B10,BANGRES01DEL01,13.003284,77.685428,23.0
15FA,CHENRES05DEL03,13.148616,80.354151,40.0
89AF,HYDRES11DEL02,17.560448,78.548213,22.0
9876,SURRES13DEL02,21.190096,72.809122,29.0
AD59,VADRES07DEL03,0.06,0.06,29.0
CBC6,AGRRES05DEL01,27.271725,78.077553,24.0
42BB,JAPRES05DEL03,27.045287,75.934592,47.0
1114,PUNERES19DEL01,18.633934,73.985367,20.0
740B,CHENRES14DEL02,13.156279,80.304568,19.0
3E+98,JAPRES19DEL03,26.973726,75.812821,28.0
32B9,MYSRES18DEL01,12.377928,76.657889,32.0
6BCD,JAPRES13DEL02,26.866156,75.8223,10.0
7E+13,CHENRES17DEL01,13.155479,80.34311,19.0
58E,HYDRES010DEL03,17.458294,78.434423,32.0
6023,INDORES17DEL02,22.781226,75.907522,28.0
5502,BANGRES16DEL01,13.139198,77.680997,46.0
8F89,COIMBRES16DEL01,11.050375,76.99295,30.0
9CA0,VADRES13DEL02,22.360237,73.208921,26.0
C82A,KNPRES010DEL01,26.54775,80.421569,18.0
1C87,MUMRES11DEL02,19.044237,72.875553,21.0
4FE4,VADRES19DEL01,22.351844,73.205081,23.0
986A,MUMRES09DEL03,19.054049,72.885203,34.0
5350,HYDRES16DEL02,17.490827,78.443391,30.0
6C9F,RANCHIRES17DEL01,23.414878,85.375739,34.0
A713,SURRES12DEL02,21.263434,72.894492,24.0
CA77,ALHRES09DEL03,0.09,0.09,25.0
867,BANGRES06DEL02,13.029096,77.690625,41.0
9FC,JAPRES09DEL02,26.931378,75.809034,11.0
9A0B,COIMBRES17DEL03,11.056117,76.974652,28.0
5A39,JAPRES07DEL02,26.816536,75.887333,31.0
9A8E,INDORES19DEL02,22.765536,75.913106,12.0
303B,MYSRES11DEL03,12.353225,76.660028,27.0
C5CF,LUDHRES18DEL01,31.000184,75.939615,36.0
D3AF,AGRRES06DEL03,0.06,0.06,22.0
2826,PUNERES04DEL03,18.60421,73.928429,35.0
4F99,CHENRES02DEL03,13.176438,80.310672,16.0
3ECC,SURRES11DEL02,21.207735,72.818778,26.0
CA4D,BHPRES12DEL01,0.01,0.01,24.0
142E,COIMBRES20DEL02,11.074136,77.043303,32.0
6BBA,CHENRES14DEL03,13.086279,80.234568,29.0
D6DA,KOCRES010DEL02,10.055573,76.356958,12.0
457A,CHENRES18DEL01,13.051615,80.301598,44.0
6B5A,MYSRES20DEL01,12.377978,76.656792,25.0
DD2C,AURGRES05DEL01,19.915522,75.407127,31.0
BFB2,AURGRES05DEL01,19.945522,75.437127,18.0
7693,BANGRES17DEL03,13.032532,77.668179,28.0
4097,VADRES03DEL01,22.33,73.18,11.0
B4A4,BANGRES11DEL02,12.954365,77.636155,30.0
5E+35,MYSRES20DEL03,12.427978,76.706792,49.0
712D,MUMRES010DEL01,19.113517,72.93765,19.0
57BA,COIMBRES09DEL01,11.118638,77.094311,44.0
9C3A,BANGRES09DEL03,12.994179,77.675797,25.0
2839,COIMBRES02DEL02,11.102477,77.075667,32.0
93D9,INDORES010DEL01,22.79004,75.942847,20.0
B5E6,CHENRES13DEL01,13.037018,80.264791,19.0
CA80,GOARES17DEL03,15.556162,73.885364,17.0
4280,SURRES06DEL03,21.215047,72.83859,18.0
7.3E+05,BANGRES11DEL03,12.994365,77.676155,26.0
62B1,MUMRES06DEL03,19.145831,72.923984,27.0
1880,CHENRES04DEL02,13.07978,80.258812,34.0
BA8C,INDORES15DEL02,22.810072,75.942574,33.0
9F08,RANCHIRES11DEL01,23.399194,85.365447,10.0
3673,JAPRES14DEL02,26.90842,75.820689,17.0
7CC9,INDORES02DEL02,22.781847,76.011991,15.0
9943,BANGRES14DEL02,12.999934,77.749386,15.0
73F8,RANCHIRES08DEL03,23.443783,85.416967,30.0
2E+56,MUMRES13DEL01,19.248321,72.904715,33.0
AEE8,HYDRES19DEL02,17.588998,78.630366,28.0
1135,HYDRES18DEL02,17.580851,78.509347,21.0
3765,MUMRES19DEL01,19.201141,72.883074,15.0
672C,PUNERES01DEL02,18.699156,73.904723,34.0
36DA,CHENRES18DEL02,13.111615,80.361598,30.0
9CEB,MYSRES05DEL03,12.413978,76.717961,25.0
8348,HYDRES14DEL02,17.476228,78.457495,12.0
C651,KNPRES05DEL03,26.619108,80.455042,23.0
ADC9,BANGRES17DEL02,13.022532,77.658179,29.0
3E+87,JAPRES08DEL02,26.930262,75.803013,38.0
3272,HYDRES02DEL01,17.42233,78.459654,14.0
625E,RANCHIRES19DEL03,23.363017,85.3472,25.0
222D,BANGRES08DEL02,12.956229,77.646791,26.0
D899,AURGRES07DEL01,19.915908,75.398888,28.0
93F9,VADRES13DEL01,22.320237,73.168921,16.0
BB11,COIMBRES06DEL01,11.131278,77.105017,21.0
4487,JAPRES04DEL02,26.922328,75.814257,17.0
D8E,HYDRES19DEL01,17.498998,78.540366,32.0
1FE3,CHENRES010DEL01,13.106762,80.291865,22.0
7468,RANCHIRES12DEL02,0.13,0.13,54.0
C5C8,AGRRES02DEL03,0.06,0.06,26.0
BA66,COIMBRES19DEL02,11.152298,77.128349,54.0
1F4E,HYDRES17DEL01,17.521976,78.455883,12.0
26DF,CHENRES02DEL01,13.156439,80.290672,17.0
166F,HYDRES11DEL02,17.510448,78.498213,16.0
1FA5,BANGRES04DEL01,13.09041,77.750489,23.0
38AD,BANGRES02DEL01,13.040221,77.715396,38.0
6.9E+01,VADRES18DEL01,0.04,0.04,28.0
9102,JAPRES20DEL03,27.096431,75.916649,15.0
4911,VADRES08DEL02,0.08,0.08,15.0
79D2,MUMRES17DEL03,19.181999,72.968493,19.0
2EB9,VADRES04DEL01,0.04,0.04,16.0
C4B5,AURGRES03DEL03,19.964733,75.443942,15.0
9185,BANGRES20DEL03,13.002161,77.626014,28.0
A27F,RANCHIRES08DEL02,23.483783,85.456967,36.0
938F,JAPRES07DEL01,26.836536,75.907333,21.0
2855,JAPRES01DEL02,26.95519,75.860753,27.0
677D,VADRES18DEL03,0.03,0.03,18.0
9744,INDORES17DEL02,22.811226,75.937522,16.0
877C,COIMBRES13DEL02,11.083669,77.056494,34.0
B3C7,VADRES09DEL01,0.11,0.11,31.0
CDA8,KOCRES18DEL03,10.047144,76.386783,20.0
53ED,HYDRES01DEL01,17.420371,78.447225,19.0
3634,COIMBRES19DEL03,11.052298,77.028349,13.0
B8C4,HYDRES17DEL01,17.461976,78.395883,25.0
62CF,MYSRES05DEL03,12.353978,76.657961,27.0
5271,HYDRES09DEL03,17.521668,78.498321,18.0
B77A,MUMRES03DEL02,19.24384,72.861347,25.0
AB15,HYDRES05DEL02,17.563809,78.516744,11.0
34D3,MUMRES12DEL02,19.287222,73.052281,10.0
695C,COIMBRES18DEL01,11.09091,77.010432,25.0
39D9,SURRES12DEL02,21.233434,72.864492,28.0
8EC2,PUNERES17DEL03,18.620963,73.918972,44.0
46D0,PUNERES20DEL02,18.722718,73.903572,43.0
1422,PUNERES03DEL01,18.564382,73.808206,10.0
472B,RANCHIRES010DEL02,23.404422,85.3829,27.0
1322,HYDRES16DEL03,17.530827,78.483391,28.0
5029,RANCHIRES13DEL02,23.504989,85.465486,45.0
2B2C,CHENRES08DEL03,13.082394,80.302439,19.0
6AB3,COIMBRES09DEL01,11.118638,77.094311,19.0
BDC4,INDORES03DEL02,22.831857,75.946699,29.0
6290,VADRES20DEL02,22.391358,73.244798,46.0
452C,SURRES12DEL02,21.203434,72.834492,13.0
C7E5,AURGRES20DEL02,0.13,0.13,25.0
14D9,HYDRES17DEL01,17.491976,78.425883,26.0
D794,KOLRES15DEL02,22.572672,88.372885,29.0
5D1C,SURRES07DEL02,21.300798,72.920489,37.0
9BAC,MUMRES05DEL03,18.957584,72.862585,33.0
1448,PUNERES03DEL02,18.574382,73.818206,18.0
E13E,AURGRES11DEL01,0.04,0.04,21.0
C139,BHPRES12DEL01,0.07,0.07,29.0
763,SURRES16DEL01,21.200437,72.814209,44.0
6C9A,HYDRES16DEL02,17.570827,78.523391,31.0
2913,SURRES17DEL02,21.229569,72.852697,44.0
300D,MUMRES01DEL01,19.19663,72.899976,31.0
2E+35,BANGRES02DEL01,13.040221,77.715396,28.0
5449,PUNERES18DEL01,18.703481,73.895901,23.0
4728,BANGRES08DEL03,12.936229,77.626791,18.0
99FA,VADRES11DEL02,22.438096,73.297753,25.0
390B,COIMBRES010DEL02,11.053009,77.02544,16.0
456B,SURRES20DEL03,21.18276,72.808059,15.0
67F6,RANCHIRES11DEL01,23.369194,85.335447,20.0
936,MUMRES04DEL02,19.304567,72.898923,41.0
17F3,SURRES13DEL02,21.300096,72.919122,32.0
D20D,BHPRES06DEL02,23.252357,77.449989,24.0
BDA0,PUNERES17DEL03,18.620963,73.918972,29.0
9640,VADRES09DEL03,0.03,0.03,10.0
B9F4,SURRES19DEL01,21.159669,72.782629,23.0
C1F6,AGRRES14DEL02,27.21185,78.090165,24.0
71D4,SURRES01DEL02,21.316438,72.924115,38.0
CE3C,KNPRES16DEL01,26.592581,80.425628,26.0
D8A8,LUDHRES16DEL02,30.915817,75.833112,35.0
563E,COIMBRES13DEL01,11.013669,76.986494,11.0
5546,VADRES09DEL01,0.04,0.04,17.0
5A9,VADRES05DEL03,22.400526,73.260937,48.0
18DC,JAPRES09DEL02,26.931378,75.809034,32.0
9327,BANGRES01DEL02,12.983284,77.665428,28.0
CAD,HYDRES15DEL03,17.48971,78.398855,26.0
4D91,INDORES04DEL02,22.803659,75.953365,38.0
15A3,RANCHIRES19DEL01,23.443017,85.4272,22.0
C8FD,BHPRES14DEL02,0.02,0.02,19.0
4FF8,VADRES02DEL01,0.04,0.04,12.0
B0BC,RANCHIRES11DEL03,23.419194,85.385447,20.0
B7F3,PUNERES03DEL01,18.664382,73.908206,49.0
5351,PUNERES06DEL02,18.676258,74.034337,29.0
DCFE,DEHRES07DEL01,30.372686,78.07889,34.0
9887,BANGRES14DEL01,13.019934,77.769386,48.0
1118,JAPRES16DEL03,26.939596,75.890512,46.0
DDA6,DEHRES13DEL03,30.506322,78.210453,40.0
298C,RANCHIRES20DEL01,23.50925,85.500464,21.0
3B82,MYSRES18DEL01,12.347928,76.627889,34.0
8944,SURRES04DEL03,21.203493,72.831953,26.0
80AD,PUNERES14DEL01,18.556216,73.882527,37.0
EA9,BANGRES16DEL03,13.089198,77.630997,15.0
74FE,HYDRES04DEL02,17.541028,78.459645,41.0
DF95,AGRRES04DEL01,27.305928,78.108092,21.0
90EF,MYSRES12DEL03,12.374747,76.715861,32.0
6CF9,HYDRES06DEL01,17.465894,78.385467,26.0
9550,CHENRES03DEL03,13.181809,80.309104,47.0
DFEE,KOCRES11DEL03,10.036881,76.375397,32.0
2F66,SURRES02DEL03,21.246608,72.854136,15.0
9.5E+10,VADRES19DEL02,22.441844,73.295081,49.0
51A1,MUMRES09DEL01,19.064049,72.895203,21.0
86C4,VADRES01DEL02,22.437898,73.297788,21.0
B5E,INDORES19DEL03,22.835536,75.983106,16.0
5097,MYSRES04DEL02,12.4385,76.795808,35.0
3ECD,CHENRES14DEL01,13.036279,80.184568,22.0
5157,INDORES01DEL03,22.755207,75.926059,14.0
3.2E+05,CHENRES01DEL02,13.135801,80.380744,29.0
A67,PUNERES04DEL01,18.58421,73.908429,22.0
708F,MUMRES19DEL03,19.16114,72.843074,10.0
A25C,MUMRES09DEL02,19.124049,72.955203,12.0
8BE9,INDORES01DEL03,22.725207,75.896059,19.0
6319,VADRES06DEL02,22.33279,73.190283,25.0
D2A4,KOLRES11DEL03,22.667821,88.490581,49.0
3BC1,JAPRES04DEL02,27.032328,75.924257,42.0
3059,MYSRES15DEL01,12.362058,76.61665,27.0
D89A,KOLRES08DEL01,22.64796,88.459843,38.0
221F,PUNERES05DEL02,18.563626,73.925101,21.0
626E,HYDRES19DEL03,17.548998,78.590366,25.0
B739,PUNERES02DEL01,18.66144,73.914855,34.0
E03C,AURGRES16DEL03,0.09,0.09,47.0
7460,VADRES15DEL01,0.01,0.01,20.0
1286,MUMRES12DEL03,19.237222,73.002281,29.0
CAA9,KOLRES14DEL02,22.682996,88.48231,28.0
331C,INDORES15DEL01,22.800072,75.932574,26.0
CC34,DEHRES05DEL02,30.396994,78.112543,19.0
8F42,MUMRES01DEL03,19.18663,72.889976,33.0
1BB4,SURRES14DEL02,21.207729,72.818726,23.0
5885,CHENRES12DEL02,13.052793,80.329982,24.0
A958,MUMRES18DEL02,19.1893,72.905451,17.0
B248,MYSRES09DEL02,12.343194,76.650583,32.0
3A64,SURRES20DEL02,21.20276,72.828059,16.0
C7E7,DEHRES09DEL03,30.472735,78.194222,40.0
75B7,JAPRES05DEL03,27.045287,75.934592,28.0
5818,MYSRES09DEL03,12.353194,76.660583,22.0
FFA,MYSRES09DEL03,12.353194,76.660583,29.0
54CD,RANCHIRES06DEL02,23.407804,85.375146,18.0
B7AB,INDORES010DEL01,22.82004,75.972847,37.0
DB2,CHENRES12DEL02,13.022793,80.299982,25.0
48AC,INDORES11DEL02,22.801234,75.93949,23.0
4A91,CHENRES16DEL02,13.099645,80.292268,27.0
3F44,HYDRES18DEL03,17.480851,78.409347,21.0
591F,BANGRES12DEL02,12.959496,77.645999,13.0
D2FC,ALHRES12DEL01,25.513994,81.930187,43.0
4034,SURRES20DEL02,21.20276,72.828059,34.0
65C4,BANGRES06DEL02,13.029096,77.690625,10.0
B729,MUMRES06DEL03,19.085831,72.863984,10.0
CFF4,AGRRES010DEL01,27.173303,78.067044,23.0
55CF,CHENRES02DEL01,13.126439,80.260672,28.0
D953,BHPRES02DEL01,0.07,0.07,31.0
CCA7,AURGRES04DEL03,19.966106,75.430775,36.0
AD25,CHENRES03DEL02,13.221809,80.349104,29.0
3010,COIMBRES20DEL02,11.074136,77.043303,26.0
3.8E+03,HYDRES03DEL03,17.452819,78.479578,28.0
C96E,DEHRES11DEL03,0.09,0.09,37.0
890A,BANGRES06DEL03,13.009096,77.670625,24.0
2B11,BANGRES05DEL02,13.050324,77.725748,17.0
D51F,LUDHRES20DEL01,30.925915,75.828259,38.0
A944,COIMBRES02DEL02,11.102477,77.075667,27.0
8EC1,MYSRES14DEL01,0.01,0.01,12.0
840,PUNERES05DEL01,18.653626,74.015101,17.0
9710,HYDRES08DEL01,17.478263,78.437865,24.0
4611,SURRES08DEL01,21.283343,72.902731,25.0
1.7E+01,MUMRES18DEL01,19.1793,72.895451,32.0
A9A4,VADRES15DEL02,0.13,0.13,34.0
2D25,VADRES20DEL02,22.331358,73.184798,13.0
D1D8,ALHRES06DEL02,0.05,0.05,22.0
2CDE,SURRES18DEL02,21.279834,72.908666,22.0
2870,SURRES11DEL02,21.237735,72.848778,31.0
F69,BANGRES04DEL02,13.11041,77.770489,24.0
28DA,RANCHIRES01DEL02,23.546792,85.446842,33.0
D9DA,BHPRES01DEL02,23.231529,77.439399,29.0
3028,CHENRES02DEL02,13.106438,80.240672,24.0
79EB,HYDRES11DEL03,17.460448,78.448213,49.0
903C,RANCHIRES06DEL01,23.367804,85.335146,29.0
B372,SURRES08DEL02,21.303343,72.922731,33.0
8781,VADRES18DEL01,0.01,0.01,11.0
B6CB,PUNERES04DEL02,18.53421,73.858429,24.0
A187,BANGRES15DEL03,13.065377,77.786664,28.0
3CBC,MUMRES11DEL02,19.014237,72.845553,19.0
BC13,COIMBRES05DEL03,11.082169,77.059594,14.0
70C4,CHENRES010DEL01,13.136762,80.321865,26.0
4BA9,SURRES03DEL03,21.276884,72.883616,29.0
96C5,PUNERES01DEL01,18.609156,73.814723,12.0
CA41,BHPRES03DEL03,23.244294,77.465361,13.0
3857,MYSRES07DEL02,12.405461,76.712278,21.0
B36A,BANGRES18DEL01,12.953041,77.723237,18.0
4D65,SURRES05DEL01,21.185104,72.814342,17.0
763D,BANGRES18DEL02,12.963041,77.733237,46.0
C989,ALHRES01DEL02,25.584648,81.964502,15.0
891F,HYDRES13DEL01,17.541477,78.51035,25.0
2880,COIMBRES07DEL03,11.02185,77.031082,25.0
F20,HYDRES13DEL03,17.491477,78.46035,15.0
A345,MYSRES18DEL03,12.397928,76.677889,15.0
ABFD,COIMBRES03DEL02,11.075083,77.065393,18.0
915E,COIMBRES09DEL03,11.098638,77.074311,15.0
591E,JAPRES06DEL03,27.001927,75.887282,22.0
CF82,AGRRES06DEL03,0.06,0.06,20.0
79B5,COIMBRES010DEL02,11.083009,77.05544,24.0
CF62,AGRRES19DEL01,0.04,0.04,18.0
1CB5,VADRES08DEL02,0.08,0.08,30.0
B0EC,BANGRES07DEL02,13.028453,77.693685,32.0
CC1F,ALHRES08DEL02,25.530329,81.914279,23.0
4D67,MUMRES14DEL03,19.2413,72.896191,17.0
42EA,SURRES15DEL02,21.180522,72.791477,16.0
66CF,JAPRES01DEL01,26.97519,75.880753,38.0
581A,BANGRES19DEL02,13.044264,77.8084,27.0
A4D2,VADRES09DEL03,0.06,0.06,32.0
66FF,VADRES03DEL02,22.45,73.3,38.0
A3D8,PUNERES16DEL02,18.586718,73.880327,25.0
BE00,COIMBRES010DEL01,11.113008,77.08544,30.0
D3DA,AURGRES03DEL02,19.954733,75.433942,25.0
98CE,MUMRES01DEL03,19.15663,72.859976,12.0
B36B,RANCHIRES18DEL03,23.411489,85.384253,28.0
8835,COIMBRES20DEL01,11.104136,77.073303,34.0
527B,MUMRES19DEL01,19.241141,72.923074,38.0
4F6C,SURRES05DEL02,21.195104,72.824342,20.0
1541,MUMRES19DEL01,19.241141,72.923074,34.0
4E+60,COIMBRES19DEL01,11.032298,77.008349,16.0
37DC,HYDRES20DEL02,17.613216,78.682111,10.0
3057,INDORES08DEL02,22.805747,75.978497,16.0
4FE2,JAPRES07DEL02,26.816536,75.887333,15.0
8B8D,MYSRES17DEL02,12.406356,76.699103,28.0
D40A,KOCRES010DEL02,10.115573,76.416958,32.0
D984,KOLRES17DEL01,22.639358,88.503452,41.0
1E+31,SURRES09DEL01,21.285975,72.905503,29.0
A426,JAPRES05DEL02,26.985287,75.874592,24.0
DF66,LUDHRES19DEL02,30.952872,75.876808,25.0
5316,JAPRES19DEL01,26.953726,75.792821,19.0
B968,INDORES03DEL02,22.771857,75.886699,13.0
A8C1,BANGRES04DEL02,13.03041,77.690489,28.0
206D,HYDRES17DEL03,17.541976,78.475883,44.0
7715,MUMRES09DEL02,19.074049,72.905203,34.0
E73,RANCHIRES13DEL02,23.454989,85.415486,37.0
5B04,COIMBRES08DEL03,11.091852,77.066268,28.0
193A,RANCHIRES16DEL03,23.461292,85.417872,39.0
3AEA,SURRES08DEL03,21.263343,72.882731,38.0
864D,JAPRES16DEL03,26.879596,75.830512,16.0
9406,JAPRES19DEL03,27.053726,75.89282,48.0
8FAB,RANCHIRES03DEL01,0.11,0.11,15.0
84C9,VADRES08DEL01,0.11,0.11,10.0
8D1A,JAPRES07DEL02,26.846536,75.917333,24.0
4AD1,INDORES14DEL02,22.811593,75.936362,13.0
7DB0,COIMBRES05DEL01,11.092169,77.069594,41.0
2455,VADRES12DEL01,0.11,0.11,41.0
5CEF,HYDRES010DEL01,17.438294,78.414423,18.0
49C6,RANCHIRES11DEL01,23.429194,85.395447,34.0
8B99,COIMBRES19DEL01,11.132298,77.108349,28.0
89DE,COIMBRES13DEL02,11.083669,77.056494,33.0
AF80,RANCHIRES08DEL02,23.373783,85.346967,10.0
2C39,VADRES04DEL03,0.03,0.03,28.0
CEAA,KOLRES08DEL02,22.58796,88.399843,49.0
4ED2,HYDRES06DEL02,17.585894,78.505467,22.0
1B47,INDORES19DEL03,22.805536,75.953106,25.0
5D0F,VADRES08DEL01,0.01,0.01,17.0
6D6F,MYSRES16DEL02,12.366967,76.653067,29.0
3D6E,RANCHIRES05DEL02,23.435164,85.404097,27.0
7F42,SURRES20DEL02,21.28276,72.908059,28.0
20DD,RANCHIRES01DEL03,23.446792,85.346842,24.0
42F7,CHENRES18DEL03,13.041615,80.291598,17.0
8457,RANCHIRES09DEL02,23.431058,85.405731,41.0
6E+64,BANGRES04DEL03,13.01041,77.670489,15.0
3F9D,RANCHIRES18DEL02,23.401489,85.374253,30.0
9900,INDORES03DEL02,22.881857,75.996699,25.0
18EC,MUMRES11DEL01,19.004237,72.835553,22.0
48CE,INDORES01DEL03,22.725207,75.896059,32.0
594F,CHENRES03DEL03,13.181809,80.309104,17.0
9365,JAPRES05DEL01,26.975287,75.864592,20.0
7915,BANGRES13DEL01,13.005662,77.68413,38.0
4FBA,RANCHIRES13DEL03,23.434989,85.395486,28.0
CA51,KNPRES06DEL02,0.13,0.13,49.0
3E+33,HYDRES09DEL01,17.541668,78.518321,49.0
4B19,PUNERES05DEL02,18.593626,73.955101,28.0
1184,BANGRES010DEL01,13.003298,77.684293,28.0
3078,COIMBRES19DEL01,11.062298,77.038349,15.0
98FF,RANCHIRES05DEL02,23.375164,85.344097,18.0
27F0,MUMRES14DEL03,19.2713,72.926191,28.0
113F,INDORES16DEL03,22.804648,75.954377,28.0
B69F,BANGRES20DEL03,13.032161,77.656014,24.0
A402,CHENRES06DEL01,13.164347,80.367221,22.0
491,CHENRES01DEL02,13.135801,80.380744,27.0
FC2,COIMBRES010DEL03,11.093008,77.06544,41.0
5FF0,MUMRES11DEL03,19.024237,72.855553,29.0
CBFF,KNPRES06DEL03,0.06,0.06,19.0
7FA9,CHENRES20DEL01,13.045996,80.291898,21.0
7711,MUMRES13DEL03,19.208321,72.864715,22.0
